0,0
0.001087379,77.224
0.002174757,154.448
0.003262216,231.672
0.004373571,308.896
0.004701307,328.202
0.005141269,347.508
0.005889035,366.814
0.007436893,386.12
0.00859638,394.388
0.010259714,402.656
0.012651808,410.924
0.016090115,419.192
0.021019615,427.46
0.028059917,435.728
0.038068305,443.996
0.052223635,452.264
0.072137404,460.532
0.1,468.8
